cik,ticker,source,entity_name
1717556,CIK1717556,fundamentals,
1711736,CIK1711736,fundamentals,
1708176,CIK1708176,fundamentals,
1704956,CIK1704956,fundamentals,
1704596,CIK1704596,fundamentals,
1702916,CIK1702916,fundamentals,
1693696,CIK1693696,fundamentals,
1691936,CIK1691936,fundamentals,
1690536,CIK1690536,fundamentals,
1688476,CIK1688476,fundamentals,
1827076,CIK1827076,fundamentals,
1823896,CIK1823896,fundamentals,
1823776,CIK1823776,fundamentals,
1819496,CIK1819496,fundamentals,
1818876,CIK1818876,fundamentals,
1816816,CIK1816816,fundamentals,
1816696,CIK1816696,fundamentals,
1816176,CIK1816176,fundamentals,
1813756,CIK1813756,fundamentals,
1811856,CIK1811856,fundamentals,
1806156,CIK1806156,fundamentals,
1797956,CIK1797956,fundamentals,
1797336,CIK1797336,fundamentals,
1766016,CIK1766016,fundamentals,
1761696,CIK1761696,fundamentals,
1752836,CIK1752836,fundamentals,
1842356,CIK1842356,fundamentals,
18396,CIK18396,fundamentals,
1838876,CIK1838876,fundamentals,
1838176,CIK1838176,fundamentals,
1836176,CIK1836176,fundamentals,
1836056,CIK1836056,fundamentals,
1835636,CIK1835636,fundamentals,
1835416,CIK1835416,fundamentals,
1835256,CIK1835256,fundamentals,
1835236,CIK1835236,fundamentals,
1834336,CIK1834336,fundamentals,
1832696,CIK1832696,fundamentals,
1832136,CIK1832136,fundamentals,
1831236,CIK1831236,fundamentals,
1828376,CIK1828376,fundamentals,
1828096,CIK1828096,fundamentals,
1872356,CIK1872356,fundamentals,
1868516,CIK1868516,fundamentals,
1867956,CIK1867956,fundamentals,
1856696,CIK1856696,fundamentals,
1856236,CIK1856236,fundamentals,
1853436,CIK1853436,fundamentals,
1852736,CIK1852736,fundamentals,
1852536,CIK1852536,fundamentals,
1850316,CIK1850316,fundamentals,
1848756,CIK1848756,fundamentals,
1847416,CIK1847416,fundamentals,
1846996,CIK1846996,fundamentals,
1846136,CIK1846136,fundamentals,
1844336,CIK1844336,fundamentals,
1843716,CIK1843716,fundamentals,
1842916,CIK1842916,fundamentals,
2025396,CIK2025396,fundamentals,
2017636,CIK2017636,fundamentals,
1976336,CIK1976336,fundamentals,
1975736,CIK1975736,fundamentals,
1973476,CIK1973476,fundamentals,
1973056,CIK1973056,fundamentals,
1950976,CIK1950976,fundamentals,
1948056,CIK1948056,fundamentals,
1936756,CIK1936756,fundamentals,
1914496,CIK1914496,fundamentals,
1901056,CIK1901056,fundamentals,
1899996,CIK1899996,fundamentals,
1895316,CIK1895316,fundamentals,
1894176,CIK1894176,fundamentals,
1889956,CIK1889956,fundamentals,
1885336,CIK1885336,fundamentals,
45876,CIK45876,fundamentals,
42316,CIK42316,fundamentals,
42136,CIK42136,fundamentals,
355356,CIK355356,fundamentals,
352736,CIK352736,fundamentals,
32776,CIK32776,fundamentals,
319156,CIK319156,fundamentals,
318996,CIK318996,fundamentals,
316736,CIK316736,fundamentals,
313716,CIK313716,fundamentals,
3116,CIK3116,fundamentals,
310056,CIK310056,fundamentals,
26076,CIK26076,fundamentals,
2093096,CIK2093096,fundamentals,
2071136,CIK2071136,fundamentals,
2035156,CIK2035156,fundamentals,
743316,CIK743316,fundamentals,
741516,CIK741516,fundamentals,
740156,CIK740156,fundamentals,
733076,CIK733076,fundamentals,
730716,CIK730716,fundamentals,
729156,CIK729156,fundamentals,
726516,CIK726516,fundamentals,
725876,CIK725876,fundamentals,
72316,CIK72316,fundamentals,
722256,CIK722256,fundamentals,
718916,CIK718916,fundamentals,
718396,CIK718396,fundamentals,
718096,CIK718096,fundamentals,
66756,CIK66756,fundamentals,
60876,CIK60876,fundamentals,
5656,CIK5656,fundamentals,
849636,CIK849636,fundamentals,
847416,CIK847416,fundamentals,
846876,CIK846876,fundamentals,
838796,CIK838796,fundamentals,
830916,CIK830916,fundamentals,
830656,CIK830656,fundamentals,
828916,CIK828916,fundamentals,
823876,CIK823876,fundamentals,
820736,CIK820736,fundamentals,
820096,CIK820096,fundamentals,
802356,CIK802356,fundamentals,
788816,CIK788816,fundamentals,
779956,CIK779956,fundamentals,
77776,CIK77776,fundamentals,
768216,CIK768216,fundamentals,
750556,CIK750556,fundamentals,
914536,CIK914536,fundamentals,
913496,CIK913496,fundamentals,
904896,CIK904896,fundamentals,
895516,CIK895516,fundamentals,
891456,CIK891456,fundamentals,
889936,CIK889936,fundamentals,
889156,CIK889156,fundamentals,
881716,CIK881716,fundamentals,
880116,CIK880116,fundamentals,
879796,CIK879796,fundamentals,
878616,CIK878616,fundamentals,
875296,CIK875296,fundamentals,
874016,CIK874016,fundamentals,
865436,CIK865436,fundamentals,
863456,CIK863456,fundamentals,
853496,CIK853496,fundamentals,
949156,CIK949156,fundamentals,
945436,CIK945436,fundamentals,
944696,CIK944696,fundamentals,
944136,CIK944136,fundamentals,
941436,CIK941436,fundamentals,
937136,CIK937136,fundamentals,
93676,CIK93676,fundamentals,
934936,CIK934936,fundamentals,
934796,CIK934796,fundamentals,
93456,CIK93456,fundamentals,
933136,CIK933136,fundamentals,
932136,CIK932136,fundamentals,
931336,CIK931336,fundamentals,
92416,CIK92416,fundamentals,
92116,CIK92116,fundamentals,
919956,CIK919956,fundamentals,
1088856,CORT,fundamentals,
2014596,CON,fundamentals,
1270436,COHN,fundamentals,
2066836,CNXU,fundamentals,
816956,CNMD,fundamentals,
811156,CMS,fundamentals,
1262976,CMPR,fundamentals,
21076,CLX,fundamentals,
1441236,CLW,fundamentals,
827876,CLSK,fundamentals,
1362516,CLRI,fundamentals,
1649096,CLPR,fundamentals,
1723596,CLBK,fundamentals,
894556,CITR,fundamentals,
813716,CIRX,fundamentals,
97196,CIK97196,fundamentals,
1884516,DTI,fundamentals,
1340476,DRTTF,fundamentals,
1833756,DRS,fundamentals,
1853816,DRMA,fundamentals,
1518336,DREM,fundamentals,
27996,DLX,fundamentals,
1297996,DLR,fundamentals,
313616,DHR,fundamentals,
1571996,DELL,fundamentals,
1075736,CXDO,fundamentals,
771856,CSBR,fundamentals,
1674416,CRSP,fundamentals,
924396,CRSF,fundamentals,
1334036,CROX,fundamentals,
1619856,CRBU,fundamentals,
814676,CPSH,fundamentals,
1031296,FE,fundamentals,
887936,FCN,fundamentals,
1416876,FCHS,fundamentals,
1070296,FCAP,fundamentals,
1370816,FBCD,fundamentals,
1434316,FATE,fundamentals,
815556,FAST,fundamentals,
37996,F,fundamentals,
1109116,EVC,fundamentals,
896156,ETD,fundamentals,
1693736,EQPT,fundamentals,
887396,EP,fundamentals,
1842556,EONR,fundamentals,
1125376,ENSG,fundamentals,
2075816,EMIS,fundamentals,
1396536,DUOT,fundamentals,
1983736,GOAI,fundamentals,
1528356,GNE,fundamentals,
13156,GLXZ,fundamentals,
1830696,GLCP,fundamentals,
1616736,GGBY,fundamentals,
1898496,GETY,fundamentals,
923796,GEO,fundamentals,
1891856,GENK,fundamentals,
1831096,GEG,fundamentals,
1857816,GCT,fundamentals,
1819796,GCMG,fundamentals,
1133416,GALT,fundamentals,
319016,FZMD,fundamentals,
1031316,FSP,fundamentals,
1947016,FJET,fundamentals,
1846576,FIGS,fundamentals,
1630176,HYEX,fundamentals,
1846416,HVII,fundamentals,
1721056,HSCT,fundamentals,
1428336,HQY,fundamentals,
1342916,HNOI,fundamentals,
2099656,HLXC,fundamentals,
1807616,HIGR,fundamentals,
1840776,HGTY,fundamentals,
844856,HCMC,fundamentals,
2069856,HCMA,fundamentals,
49196,HBAN,fundamentals,
1159036,HALO,fundamentals,
1681556,GXXM,fundamentals,
1528396,GWRE,fundamentals,
1572616,GUTS,fundamentals,
43196,GTN,fundamentals,
811596,KALU,fundamentals,
1037976,JLL,fundamentals,
785956,JJSF,fundamentals,
1689796,JBGS,fundamentals,
1816736,IRON,fundamentals,
1546296,IPDN,fundamentals,
1642896,IOT,fundamentals,
1834376,INNV,fundamentals,
2063816,INAC,fundamentals,
1280776,IMUX,fundamentals,
1677576,IIPR,fundamentals,
2084396,IEAG,fundamentals,
1879016,IE,fundamentals,
874716,IDXX,fundamentals,
1040896,IDN,fundamentals,
2091176,IACO,fundamentals,
853816,LSTR,fundamentals,
1650696,LSF,fundamentals,
1819576,LQDA,fundamentals,
2023676,LPBB,fundamentals,
1521036,LNTH,fundamentals,
2078416,LLYVA,fundamentals,
1065696,LKQ,fundamentals,
1815776,LENZ,fundamentals,
1892316,LDDD,fundamentals,
874396,LCUT,fundamentals,
1124796,LASR,fundamentals,
1631596,KREF,fundamentals,
1025996,KRC,fundamentals,
2055116,KG,fundamentals,
2029976,KFII,fundamentals,
91576,KEY,fundamentals,
916076,MLM,fundamentals,
1770236,MITQ,fundamentals,
1854816,MINR,fundamentals,
67716,MDU,fundamentals,
1997296,MDCX,fundamentals,
1441816,MDB,fundamentals,
64996,MCY,fundamentals,
1059556,MCO,fundamentals,
2109876,MCAH,fundamentals,
1590976,MBUU,fundamentals,
63296,MATW,fundamentals,
63276,MAT,fundamentals,
937556,MASI,fundamentals,
62996,MAS,fundamentals,
1056696,MANH,fundamentals,
1096056,LXFR,fundamentals,
1314196,OLB,fundamentals,
1849056,OKLO,fundamentals,
73756,OII,fundamentals,
1696556,OFRM,fundamentals,
2028336,NUAI,fundamentals,
2063196,NTSK,fundamentals,
932696,NSIT,fundamentals,
1828536,NRGV,fundamentals,
2054876,NMP,fundamentals,
1952976,NLOP,fundamentals,
2054696,NIQ,fundamentals,
1574676,NGHI,fundamentals,
2097376,MZYX,fundamentals,
2065636,MWH,fundamentals,
1573516,MUSA,fundamentals,
1226616,MNOV,fundamentals,
713676,PNC,fundamentals,
1828016,PLTK,fundamentals,
810136,PLAB,fundamentals,
822416,PHM,fundamentals,
1745916,PFSI,fundamentals,
1967656,PFSB,fundamentals,
1138476,PFHO,fundamentals,
77476,PEP,fundamentals,
1042776,PDM,fundamentals,
1841156,PAY,fundamentals,
1350156,PAXH,fundamentals,
2094076,OTAI,fundamentals,
1394056,OSS,fundamentals,
1397016,OPXS,fundamentals,
1866816,OPTX,fundamentals,
1538716,OPRT,fundamentals,
1342936,RIVF,fundamentals,
1096296,RITE,fundamentals,
2035016,RIBB,fundamentals,
1720116,RDVT,fundamentals,
2056016,RDSC,fundamentals,
895456,RCKY,fundamentals,
1943896,RBRK,fundamentals,
1355096,QVCAQ,fundamentals,
1618756,QSR,fundamentals,
1442236,QRHC,fundamentals,
824416,QPRC,fundamentals,
2078856,PURR,fundamentals,
911216,PTN,fundamentals,
1794776,PSBD,fundamentals,
1162896,PROP,fundamentals,
805676,PRK,fundamentals,
1313536,SOHOB,fundamentals,
1619096,SNTW,fundamentals,
812796,SNGX,fundamentals,
714256,SMTI,fundamentals,
2022416,SLXN,fundamentals,
1418076,SLRC,fundamentals,
90896,SKY,fundamentals,
65596,SIEB,fundamentals,
886136,SGA,fundamentals,
1701756,SDOT,fundamentals,
1349436,SD,fundamentals,
830616,SCIA,fundamentals,
1377936,SAR,fundamentals,
930236,RWT,fundamentals,
1071236,RRBI,fundamentals,
1843656,RMCO,fundamentals,
2076616,TDWD,fundamentals,
1090396,TBTC,fundamentals,
96536,TAYD,fundamentals,
93556,SWK,fundamentals,
1092796,SWBI,fundamentals,
1356576,SUPN,fundamentals,
1803096,STRG,fundamentals,
1227636,STIM,fundamentals,
1351636,SSTI,fundamentals,
1402436,SSNC,fundamentals,
1840416,SSM,fundamentals,
1727196,SRRK,fundamentals,
1951276,SRBK,fundamentals,
1126956,SR,fundamentals,
1840856,SOUN,fundamentals,
1301236,SOHON,fundamentals,
787496,UBYH,fundamentals,
1087456,UBOH,fundamentals,
97476,TXN,fundamentals,
2007596,TWFG,fundamentals,
2023016,TTRX,fundamentals,
1785056,TRNR,fundamentals,
1648636,TRLEF,fundamentals,
1674356,TPTS,fundamentals,
1562476,TMHC,fundamentals,
1622536,TLN,fundamentals,
1489096,THR,fundamentals,
1001316,TGTX,fundamentals,
1905956,TGL,fundamentals,
97216,TEX,fundamentals,
1514056,TESI,fundamentals,
34956,TENX,fundamentals,
203596,WSBC,fundamentals,
1504776,WRBY,fundamentals,
2081536,WPAC,fundamentals,
108516,WOR,fundamentals,
1699136,WHD,fundamentals,
1616156,WEWA,fundamentals,
2067876,VSNT,fundamentals,
1848416,VRNO,fundamentals,
2074176,VNOM,fundamentals,
1705696,VICI,fundamentals,
1692376,VEL,fundamentals,
933036,UPBD,fundamentals,
1819516,UP,fundamentals,
1114936,UMEW,fundamentals,
1670076,ULCC,fundamentals,
914156,UFPT,fundamentals,
1703057,ABCL,fundamentals,
1500217,AAT,fundamentals,
1774857,AARD,fundamentals,
8177,AAME,fundamentals,
2092897,AACI,fundamentals,
1794276,ZHJD,fundamentals,
1557376,ZEOX,fundamentals,
1859836,YSWY,fundamentals,
1345016,YELP,fundamentals,
2075336,YCY,fundamentals,
1802156,XPOF,fundamentals,
1867096,XERS,fundamentals,
2088896,XE,fundamentals,
1140536,WTW,fundamentals,
1693256,WTTR,fundamentals,
105016,WSO,fundamentals,
1677077,ALZN,fundamentals,
775057,ALTX,fundamentals,
1860657,ALLR,fundamentals,
897077,ALG,fundamentals,
1736297,ALAB,fundamentals,
1541157,AKTX,fundamentals,
845877,AGM,fundamentals,
1831097,AGL,fundamentals,
4977,AFL,fundamentals,
769397,ADSK,fundamentals,
773717,ACRG,fundamentals,
1529377,ACRE,fundamentals,
1635077,ACON,fundamentals,
868857,ACM,fundamentals,
1520697,ACHC,fundamentals,
771497,ABM,fundamentals,
875357,BOKF,fundamentals,
1390777,BNY,fundamentals,
1634117,BNED,fundamentals,
1048477,BMRN,fundamentals,
1275477,BMNM,fundamentals,
1416697,BLPG,fundamentals,
1546417,BLMN,fundamentals,
38777,BEN,fundamentals,
1690437,BAR,fundamentals,
926617,AWHL,fundamentals,
1021917,AWCA,fundamentals,
1826397,AVX,fundamentals,
1740797,AVAI,fundamentals,
1808997,AOUT,fundamentals,
898437,ANIK,fundamentals,
2112457,AMAN,fundamentals,
815097,CCL,fundamentals,
1411057,CBIH,fundamentals,
23217,CAG,fundamentals,
2020737,CABR,fundamentals,
1801417,BYNO,fundamentals,
1486957,BWXT,fundamentals,
1341317,BWB,fundamentals,
1409197,BSPK,fundamentals,
1505497,BRTX,fundamentals,
764897,BRST,fundamentals,
1866757,BRLT,fundamentals,
14177,BRID,fundamentals,
1487197,BRFH,fundamentals,
2068577,BRCB,fundamentals,
842717,BRBS,fundamentals,
2064177,BPAC,fundamentals,
1020477,CIK1020477,fundamentals,
1020017,CIK1020017,fundamentals,
1019737,CIK1019737,fundamentals,
1012477,CIK1012477,fundamentals,
1011657,CIK1011657,fundamentals,
1008817,CIK1008817,fundamentals,
1006177,CIK1006177,fundamentals,
1005177,CIK1005177,fundamentals,
1002517,CIK1002517,fundamentals,
1002037,CIK1002037,fundamentals,
823277,CHSCP,fundamentals,
1043277,CHRW,fundamentals,
2047177,CHEC,fundamentals,
949157,CENX,fundamentals,
3197,CECO,fundamentals,
1402057,CDW,fundamentals,
1063537,CIK1063537,fundamentals,
1063197,CIK1063197,fundamentals,
1058057,CIK1058057,fundamentals,
1056757,CIK1056757,fundamentals,
1052257,CIK1052257,fundamentals,
1050957,CIK1050957,fundamentals,
104897,CIK104897,fundamentals,
104777,CIK104777,fundamentals,
1046057,CIK1046057,fundamentals,
1044577,CIK1044577,fundamentals,
1041577,CIK1041577,fundamentals,
1041177,CIK1041177,fundamentals,
1039757,CIK1039757,fundamentals,
1038357,CIK1038357,fundamentals,
1025877,CIK1025877,fundamentals,
1024657,CIK1024657,fundamentals,
1093897,CIK1093897,fundamentals,
1093677,CIK1093677,fundamentals,
1089297,CIK1089297,fundamentals,
1084817,CIK1084817,fundamentals,
1084717,CIK1084717,fundamentals,
1084597,CIK1084597,fundamentals,
1084577,CIK1084577,fundamentals,
1079577,CIK1079577,fundamentals,
1079297,CIK1079297,fundamentals,
1078037,CIK1078037,fundamentals,
1077637,CIK1077637,fundamentals,
1075857,CIK1075857,fundamentals,
1068717,CIK1068717,fundamentals,
1068237,CIK1068237,fundamentals,
1067837,CIK1067837,fundamentals,
1065837,CIK1065837,fundamentals,
1122897,CIK1122897,fundamentals,
1119897,CIK1119897,fundamentals,
1118417,CIK1118417,fundamentals,
1118237,CIK1118237,fundamentals,
1118037,CIK1118037,fundamentals,
1111817,CIK1111817,fundamentals,
1103977,CIK1103977,fundamentals,
1103837,CIK1103837,fundamentals,
1103577,CIK1103577,fundamentals,
1100917,CIK1100917,fundamentals,
1100397,CIK1100397,fundamentals,
1099977,CIK1099977,fundamentals,
1098277,CIK1098277,fundamentals,
1096857,CIK1096857,fundamentals,
1096637,CIK1096637,fundamentals,
1095277,CIK1095277,fundamentals,
1182737,CIK1182737,fundamentals,
1178377,CIK1178377,fundamentals,
1175757,CIK1175757,fundamentals,
1171357,CIK1171357,fundamentals,
1170797,CIK1170797,fundamentals,
1168197,CIK1168197,fundamentals,
1159297,CIK1159297,fundamentals,
1157817,CIK1157817,fundamentals,
1157377,CIK1157377,fundamentals,
1156337,CIK1156337,fundamentals,
1145057,CIK1145057,fundamentals,
1140657,CIK1140657,fundamentals,
1138817,CIK1138817,fundamentals,
1135657,CIK1135657,fundamentals,
1135017,CIK1135017,fundamentals,
1131457,CIK1131457,fundamentals,
1294157,CIK1294157,fundamentals,
1289237,CIK1289237,fundamentals,
1282977,CIK1282977,fundamentals,
1276477,CIK1276477,fundamentals,
1274057,CIK1274057,fundamentals,
1272597,CIK1272597,fundamentals,
1271057,CIK1271057,fundamentals,
1267097,CIK1267097,fundamentals,
1253557,CIK1253557,fundamentals,
1253317,CIK1253317,fundamentals,
1250897,CIK1250897,fundamentals,
1244937,CIK1244937,fundamentals,
1236997,CIK1236997,fundamentals,
1203957,CIK1203957,fundamentals,
1191857,CIK1191857,fundamentals,
1191357,CIK1191357,fundamentals,
1349437,CIK1349437,fundamentals,
1335137,CIK1335137,fundamentals,
1331757,CIK1331757,fundamentals,
1329957,CIK1329957,fundamentals,
1329517,CIK1329517,fundamentals,
1327557,CIK1327557,fundamentals,
1326917,CIK1326917,fundamentals,
1321517,CIK1321517,fundamentals,
1317577,CIK1317577,fundamentals,
1316517,CIK1316517,fundamentals,
1315657,CIK1315657,fundamentals,
1310497,CIK1310497,fundamentals,
1310157,CIK1310157,fundamentals,
1309057,CIK1309057,fundamentals,
1308137,CIK1308137,fundamentals,
1302177,CIK1302177,fundamentals,
1371217,CIK1371217,fundamentals,
1369817,CIK1369817,fundamentals,
1368757,CIK1368757,fundamentals,
1368637,CIK1368637,fundamentals,
1368457,CIK1368457,fundamentals,
1367617,CIK1367617,fundamentals,
1366317,CIK1366317,fundamentals,
1365997,CIK1365997,fundamentals,
1365357,CIK1365357,fundamentals,
1364397,CIK1364397,fundamentals,
1361937,CIK1361937,fundamentals,
1358057,CIK1358057,fundamentals,
1356857,CIK1356857,fundamentals,
1355677,CIK1355677,fundamentals,
1354217,CIK1354217,fundamentals,
1353617,CIK1353617,fundamentals,
1405277,CIK1405277,fundamentals,
1405197,CIK1405197,fundamentals,
1402857,CIK1402857,fundamentals,
1402737,CIK1402737,fundamentals,
1402357,CIK1402357,fundamentals,
1398797,CIK1398797,fundamentals,
1398137,CIK1398137,fundamentals,
1396877,CIK1396877,fundamentals,
1395317,CIK1395317,fundamentals,
1392477,CIK1392477,fundamentals,
1391137,CIK1391137,fundamentals,
1389797,CIK1389797,fundamentals,
1389217,CIK1389217,fundamentals,
1383097,CIK1383097,fundamentals,
1380277,CIK1380277,fundamentals,
1375557,CIK1375557,fundamentals,
1428397,CIK1428397,fundamentals,
1425597,CIK1425597,fundamentals,
1423417,CIK1423417,fundamentals,
1423357,CIK1423357,fundamentals,
1422357,CIK1422357,fundamentals,
1419577,CIK1419577,fundamentals,
1419177,CIK1419177,fundamentals,
1415917,CIK1415917,fundamentals,
1415277,CIK1415277,fundamentals,
1413837,CIK1413837,fundamentals,
1413797,CIK1413797,fundamentals,
1410997,CIK1410997,fundamentals,
1409477,CIK1409477,fundamentals,
1408597,CIK1408597,fundamentals,
1408057,CIK1408057,fundamentals,
1405917,CIK1405917,fundamentals,
1444837,CIK1444837,fundamentals,
1444397,CIK1444397,fundamentals,
1444277,CIK1444277,fundamentals,
1444177,CIK1444177,fundamentals,
